"STATION","STATION_NAME","ELEVATION","LATITUDE","LONGITUDE","DATE","HPCP","Measurement.Flag","Quality.Flag","DateTime"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20000104 12:00",0.1," "," ","2000-01-04 12:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20000118 11:00",0.1," "," ","2000-01-18 11:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20000126 19:00",0.1," "," ","2000-01-26 19:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20000126 22:00",0.1," "," ","2000-01-26 22:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20000127 02:00",0.1," "," ","2000-01-27 02:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20000201 01:00",0,"g"," ","2000-02-01 01:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20000215 05:00",0.1," "," ","2000-02-15 05:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20000217 17:00",0.1," "," ","2000-02-17 17:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20000217 20:00",0.1," "," ","2000-02-17 20:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20000217 21:00",0.1," "," ","2000-02-17 21:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20000218 00:00",0.1," "," ","2000-02-18 00:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20000222 23:00",0.1," "," ","2000-02-22 23:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20000301 01:00",0,"g"," ","2000-03-01 01:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20000315 10:00",0.1," "," ","2000-03-15 10:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20000315 11:00",0.1," "," ","2000-03-15 11:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20000315 13:00",0.1," "," ","2000-03-15 13:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20000315 14:00",0.1," "," ","2000-03-15 14:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20000315 16:00",0.1," "," ","2000-03-15 16:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20000315 18:00",0.1," "," ","2000-03-15 18:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20000315 19:00",0.1," "," ","2000-03-15 19:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20000315 20:00",0.1," "," ","2000-03-15 20:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20000315 21:00",0.1," "," ","2000-03-15 21:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20000315 22:00",0.1," "," ","2000-03-15 22:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20000316 10:00",0.1," "," ","2000-03-16 10:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20000320 09:00",0.1," "," ","2000-03-20 09:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20000320 23:00",0.1," "," ","2000-03-20 23:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20000321 04:00",0.1," "," ","2000-03-21 04:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20000329 10:00",0.1," "," ","2000-03-29 10:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20000330 14:00",0.1," "," ","2000-03-30 14:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20000330 17:00",0.1," "," ","2000-03-30 17:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20000330 21:00",0.2," "," ","2000-03-30 21:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20000331 05:00",0.1," "," ","2000-03-31 05:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20000331 07:00",0.1," "," ","2000-03-31 07:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20000331 12:00",0.1," "," ","2000-03-31 12:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20000401 01:00",0,"g"," ","2000-04-01 01:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20000402 06:00",0.1," "," ","2000-04-02 06:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20000402 14:00",0.1," "," ","2000-04-02 14:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20000402 15:00",0.1," "," ","2000-04-02 15:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20000402 19:00",0.1," "," ","2000-04-02 19:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20000415 00:00",0.1," "," ","2000-04-15 00:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20000415 01:00",0.1," "," ","2000-04-15 01:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20000501 01:00",0,"g"," ","2000-05-01 01:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20000501 07:00",NA,"{"," ","2000-05-01 07:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20000501 20:00",NA,"}"," ","2000-05-01 20:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20000508 11:00",0.1," "," ","2000-05-08 11:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20000508 13:00",0.1," "," ","2000-05-08 13:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20000508 14:00",0.1," "," ","2000-05-08 14:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20000508 17:00",0.1," "," ","2000-05-08 17:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20000508 19:00",0.1," "," ","2000-05-08 19:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20000517 11:00",0.2," "," ","2000-05-17 11:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20000517 12:00",0.2," "," ","2000-05-17 12:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20000517 14:00",0.1," "," ","2000-05-17 14:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20000518 02:00",0.1," "," ","2000-05-18 02:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20000524 15:00",0.1," "," ","2000-05-24 15:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20000524 21:00",0.1," "," ","2000-05-24 21:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20000525 13:00",0.1," "," ","2000-05-25 13:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20000601 01:00",0,"g"," ","2000-06-01 01:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20000604 21:00",0.1," "," ","2000-06-04 21:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20000617 07:00",0.1," "," ","2000-06-17 07:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20000617 08:00",0.1," "," ","2000-06-17 08:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20000619 19:00",0.1," "," ","2000-06-19 19:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20000625 19:00",0.3," "," ","2000-06-25 19:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20000625 23:00",0.1," "," ","2000-06-25 23:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20000626 14:00",0.1," "," ","2000-06-26 14:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20000626 15:00",0.1," "," ","2000-06-26 15:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20000626 16:00",0.1," "," ","2000-06-26 16:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20000628 01:00",0.1," "," ","2000-06-28 01:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20000701 01:00",0,"g"," ","2000-07-01 01:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20000709 22:00",0.1," "," ","2000-07-09 22:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20000710 19:00",0.1," "," ","2000-07-10 19:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20000716 19:00",0.1," "," ","2000-07-16 19:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20000716 21:00",0.8," "," ","2000-07-16 21:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20000716 22:00",0.1," "," ","2000-07-16 22:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20000716 23:00",0.1," "," ","2000-07-16 23:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20000717 00:00",0.1," "," ","2000-07-17 00:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20000717 01:00",0.1," "," ","2000-07-17 01:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20000717 15:00",0.1," "," ","2000-07-17 15:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20000717 22:00",0.1," "," ","2000-07-17 22:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20000717 23:00",0.1," "," ","2000-07-17 23:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20000801 01:00",0,"g"," ","2000-08-01 01:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20000804 13:00",0.1," "," ","2000-08-04 13:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20000817 15:00",0.1," "," ","2000-08-17 15:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20000818 14:00",0.1," "," ","2000-08-18 14:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20000828 20:00",0.2," "," ","2000-08-28 20:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20000828 23:00",0.1," "," ","2000-08-28 23:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20000829 08:00",0.2," "," ","2000-08-29 08:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20000829 10:00",0.1," "," ","2000-08-29 10:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20000831 15:00",0.1," "," ","2000-08-31 15:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20000901 01:00",0,"g"," ","2000-09-01 01:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20000919 22:00",0.3," "," ","2000-09-19 22:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20000919 23:00",0.1," "," ","2000-09-19 23:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20000920 00:00",0.2," "," ","2000-09-20 00:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20000920 01:00",0.2," "," ","2000-09-20 01:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20000920 02:00",0.1," "," ","2000-09-20 02:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20000920 03:00",0.1," "," ","2000-09-20 03:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20000920 06:00",0.1," "," ","2000-09-20 06:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20000922 04:00",0.1," "," ","2000-09-22 04:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20000922 10:00",0.1," "," ","2000-09-22 10:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20000922 15:00",0.1," "," ","2000-09-22 15:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20000922 21:00",0.1," "," ","2000-09-22 21:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20000924 01:00",0.2," "," ","2000-09-24 01:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20000924 03:00",0.4," "," ","2000-09-24 03:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20000924 04:00",0.2," "," ","2000-09-24 04:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20000924 13:00",0.3," "," ","2000-09-24 13:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20000924 14:00",0.1," "," ","2000-09-24 14:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20000924 15:00",0.2," "," ","2000-09-24 15:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20001001 01:00",0,"g"," ","2000-10-01 01:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20001001 20:00",NA,"{"," ","2000-10-01 20:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20001101 00:00",NA,"}"," ","2000-11-01 00:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20001101 01:00",NA,"{"," ","2000-11-01 01:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20001201 00:00",NA,"}"," ","2000-12-01 00:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20001201 01:00",NA,"{"," ","2000-12-01 01:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20001201 11:00",NA,"}"," ","2000-12-01 11:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20001205 19:00",0.1," "," ","2000-12-05 19:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20001210 21:00",0.1," "," ","2000-12-10 21:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20001222 13:00",0.1," "," ","2000-12-22 13:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20010101 01:00",0,"g"," ","2001-01-01 01:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20010101 16:00",NA,"{"," ","2001-01-01 16:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20010201 00:00",NA,"}"," ","2001-02-01 00:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20010201 01:00",0,"g"," ","2001-02-01 01:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20010208 06:00",0.1," "," ","2001-02-08 06:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20010208 10:00",0.1," "," ","2001-02-08 10:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20010209 01:00",0.1," "," ","2001-02-09 01:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20010213 13:00",NA,"{"," ","2001-02-13 13:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20010301 00:00",NA,"}"," ","2001-03-01 00:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20010301 01:00",0,"g"," ","2001-03-01 01:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20010310 10:00",0.1," "," ","2001-03-10 10:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20010310 12:00",0.1," "," ","2001-03-10 12:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20010310 15:00",0.1," "," ","2001-03-10 15:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20010310 18:00",0.1," "," ","2001-03-10 18:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20010311 07:00",0.1," "," ","2001-03-11 07:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20010311 12:00",0.1," "," ","2001-03-11 12:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20010312 09:00",0.1," "," ","2001-03-12 09:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20010317 06:00",0.1," "," ","2001-03-17 06:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20010317 09:00",0.1," "," ","2001-03-17 09:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20010321 23:00",0.1," "," ","2001-03-21 23:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20010325 10:00",0.1," "," ","2001-03-25 10:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20010325 14:00",0.1," "," ","2001-03-25 14:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20010325 20:00",0.1," "," ","2001-03-25 20:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20010325 22:00",0.1," "," ","2001-03-25 22:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20010325 23:00",0.1," "," ","2001-03-25 23:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20010326 00:00",0.1," "," ","2001-03-26 00:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20010326 02:00",0.1," "," ","2001-03-26 02:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20010329 14:00",0.1," "," ","2001-03-29 14:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20010329 19:00",0.1," "," ","2001-03-29 19:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20010331 07:00",0.1," "," ","2001-03-31 07:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20010401 01:00",0,"g"," ","2001-04-01 01:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20010410 17:00",0.1," "," ","2001-04-10 17:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20010410 19:00",0.1," "," ","2001-04-10 19:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20010410 21:00",0.1," "," ","2001-04-10 21:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20010410 22:00",0.1," "," ","2001-04-10 22:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20010411 00:00",0.2," "," ","2001-04-11 00:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20010411 02:00",0.1," "," ","2001-04-11 02:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20010411 04:00",0.1," "," ","2001-04-11 04:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20010411 08:00",0.1," "," ","2001-04-11 08:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20010411 09:00",0.1," "," ","2001-04-11 09:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20010414 11:00",0.1," "," ","2001-04-14 11:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20010420 12:00",0.1," "," ","2001-04-20 12:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20010421 19:00",0.1," "," ","2001-04-21 19:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20010421 20:00",0.1," "," ","2001-04-21 20:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20010421 21:00",0.1," "," ","2001-04-21 21:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20010421 22:00",0.1," "," ","2001-04-21 22:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20010421 23:00",0.1," "," ","2001-04-21 23:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20010422 00:00",0.1," "," ","2001-04-22 00:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20010422 01:00",0.1," "," ","2001-04-22 01:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20010422 02:00",0.1," "," ","2001-04-22 02:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20010422 06:00",0.1," "," ","2001-04-22 06:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20010422 07:00",0.1," "," ","2001-04-22 07:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20010422 08:00",0.1," "," ","2001-04-22 08:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20010422 09:00",0.1," "," ","2001-04-22 09:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20010422 10:00",0.1," "," ","2001-04-22 10:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20010422 12:00",0.1," "," ","2001-04-22 12:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20010422 14:00",0.1," "," ","2001-04-22 14:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20010501 01:00",0,"g"," ","2001-05-01 01:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20010502 03:00",0.1," "," ","2001-05-02 03:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20010502 04:00",0.1," "," ","2001-05-02 04:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20010502 06:00",0.1," "," ","2001-05-02 06:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20010502 07:00",0.1," "," ","2001-05-02 07:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20010502 21:00",0.1," "," ","2001-05-02 21:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20010503 00:00",0.1," "," ","2001-05-03 00:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20010503 05:00",0.1," "," ","2001-05-03 05:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20010503 07:00",0.1," "," ","2001-05-03 07:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20010503 10:00",0.1," "," ","2001-05-03 10:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20010503 17:00",0.1," "," ","2001-05-03 17:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20010503 23:00",0.1," "," ","2001-05-03 23:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20010504 11:00",0.1," "," ","2001-05-04 11:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20010504 14:00",0.1," "," ","2001-05-04 14:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20010504 17:00",0.1," "," ","2001-05-04 17:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20010504 18:00",0.1," "," ","2001-05-04 18:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20010504 20:00",0.1," "," ","2001-05-04 20:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20010504 23:00",0.1," "," ","2001-05-04 23:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20010505 01:00",0.1," "," ","2001-05-05 01:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20010505 04:00",0.1," "," ","2001-05-05 04:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20010505 08:00",0.3," "," ","2001-05-05 08:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20010505 13:00",0.1," "," ","2001-05-05 13:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20010517 13:00",0.1," "," ","2001-05-17 13:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20010517 18:00",0.1," "," ","2001-05-17 18:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20010520 13:00",0.1," "," ","2001-05-20 13:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20010520 17:00",0.1," "," ","2001-05-20 17:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20010520 19:00",0.1," "," ","2001-05-20 19:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20010520 20:00",0.1," "," ","2001-05-20 20:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20010520 23:00",0.1," "," ","2001-05-20 23:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20010527 14:00",0.1," "," ","2001-05-27 14:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20010530 14:00",0.1," "," ","2001-05-30 14:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20010531 16:00",0.1," "," ","2001-05-31 16:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20010601 01:00",0,"g"," ","2001-06-01 01:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20010604 00:00",0.1," "," ","2001-06-04 00:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20010604 04:00",0.1," "," ","2001-06-04 04:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20010604 22:00",0.1," "," ","2001-06-04 22:00:00"
"COOP:050843","BOULDER 2 CO US","1650.5","40.03417","-105.27694","20010613 13:00",0.1," "," ","2001-06-13 13:00:00"
